household_id,year,county,annual_income_usd,rent_burden_ratio,eviction_notice,prior_homeless_experience,num_children,any_disability,eviction_filed_next_6mo
10437,2022,Arlington,14866.24,0.374,0,0,1.0,0,0
10438,2022,Arlington,23609.77,0.513,0,0,0.0,0,0
10439,2022,Arlington,10160.76,0.195,0,0,2.0,0,0
10440,2022,Arlington,17747.11,0.195,0,0,1.0,0,0
10441,2022,Arlington,54382.36,0.582,0,0,1.0,0,1
10442,2022,Arlington,62646.62,0.266,0,0,1.0,0,0
10443,2022,Arlington,33226.93,0.352,0,0,1.0,0,1
10444,2022,Arlington,,0.413,0,0,0.0,0,0
10445,2022,Arlington,10801.18,0.197,0,0,2.0,1,0
10446,2022,Arlington,62904.07,0.589,0,0,0.0,0,1
10447,2022,Arlington,11018.11,0.413,0,1,1.0,0,0
10448,2022,Arlington,21759.39,0.484,0,0,0.0,1,0
10449,2022,Arlington,10817.12,0.334,0,0,0.0,0,0
10450,2022,Arlington,34201.78,0.203,0,0,0.0,0,0
10451,2022,Arlington,10754.69,0.54,0,0,2.0,0,0
10452,2022,Arlington,27439.61,0.393,0,0,2.0,1,0
10453,2022,Arlington,20969.94,0.287,0,0,0.0,0,0
10454,2022,Arlington,16725.78,0.47,0,0,2.0,0,0
10455,2022,Arlington,28419.89,0.319,0,0,1.0,0,0
10456,2022,Arlington,21336.76,0.284,0,0,0.0,0,0
10457,2022,Arlington,44681.79,0.193,0,0,0.0,1,0
10458,2022,Arlington,17679.3,0.571,0,0,2.0,0,0
10459,2022,Arlington,16354.99,0.293,0,0,1.0,0,0
10460,2022,Arlington,20248.78,0.449,0,0,0.0,0,0
10461,2022,Arlington,29719.29,0.228,0,0,1.0,0,0
10462,2022,Arlington,12483.02,0.48,1,0,0.0,1,0
10463,2022,Arlington,13130.99,0.398,0,0,1.0,0,0
10464,2022,Arlington,26933.71,0.194,0,0,2.0,0,0
10465,2022,Arlington,42637.86,0.161,0,0,1.0,0,0
10466,2022,Arlington,11680.24,0.537,0,1,2.0,0,0
10467,2022,Arlington,53814.52,0.16,0,0,,0,0
10468,2022,Arlington,15051.1,0.181,0,0,2.0,0,0
10469,2022,Arlington,18901.43,0.301,0,0,0.0,0,0
10470,2022,Arlington,18589.36,0.184,0,1,1.0,0,0
10471,2022,Arlington,21575.88,0.529,0,0,0.0,0,0
10472,2022,Arlington,34174.22,0.247,0,0,,0,0
10473,2022,Arlington,13264.05,0.379,0,0,0.0,0,0
10474,2022,Arlington,31879.06,,1,0,0.0,0,1
10475,2022,Arlington,17982.53,0.349,0,0,0.0,1,0
10476,2022,Arlington,50578.28,0.429,0,0,3.0,0,1
10477,2022,Arlington,19526.34,0.52,0,0,3.0,0,0
10478,2022,Arlington,37096.24,0.172,0,0,0.0,0,0
10479,2022,Arlington,27766.38,0.389,0,0,1.0,0,0
10480,2022,Arlington,48878.31,0.351,0,0,0.0,0,0
10481,2022,Arlington,23196.79,0.329,0,0,1.0,0,0
10482,2022,Arlington,28590.95,0.227,0,0,0.0,0,1
10483,2022,Arlington,5779.99,0.3,0,0,1.0,1,0
10484,2022,Arlington,30973.02,0.415,0,0,3.0,0,0
10485,2022,Arlington,35640.98,0.244,0,0,1.0,0,1
10486,2022,Arlington,15878.69,0.21,0,0,2.0,0,0
10487,2022,Arlington,7904.94,0.253,0,0,0.0,0,1
10488,2022,Arlington,15060.31,0.24,0,0,2.0,0,0
10489,2022,Arlington,18091.44,0.438,0,0,0.0,0,0
10490,2022,Arlington,29040.67,0.404,0,0,2.0,0,0
10491,2022,Arlington,13790.07,0.575,0,0,2.0,1,1
10492,2022,Arlington,33408.94,0.598,0,0,1.0,0,1
10493,2022,Arlington,16072.67,0.277,0,0,2.0,0,0
10494,2022,Arlington,23668.07,,0,0,0.0,0,0
10495,2022,Arlington,,0.232,0,0,2.0,1,1
10496,2022,Arlington,11788.07,0.292,0,0,0.0,1,0
10497,2022,Arlington,24475.0,0.48,0,0,1.0,0,0
10498,2022,Arlington,36262.15,0.294,0,1,3.0,0,0
10499,2022,Arlington,38703.1,0.342,0,0,2.0,0,1
10500,2022,Arlington,22477.77,0.504,0,0,0.0,1,0
10501,2022,Arlington,18557.79,0.545,0,0,2.0,0,1
10502,2022,Arlington,11038.17,0.193,0,0,1.0,0,0
10503,2022,Arlington,10094.55,0.18,0,0,1.0,1,0
10504,2022,Arlington,21590.94,0.394,1,0,1.0,0,0
10505,2022,Arlington,36978.76,0.279,0,0,0.0,0,0
10506,2022,Arlington,17101.23,0.271,0,0,0.0,0,0
10507,2022,Arlington,20135.56,0.543,0,0,2.0,0,1
10508,2022,Arlington,25555.65,0.388,0,0,1.0,0,1
10509,2022,Arlington,50697.32,,0,0,1.0,0,1
10510,2022,Arlington,33258.03,0.597,0,0,2.0,0,1
10511,2022,Arlington,20290.85,0.598,0,0,1.0,0,0
10512,2022,Arlington,17834.59,0.459,0,0,0.0,0,0
10513,2022,Arlington,31358.55,0.514,0,0,2.0,0,1
10514,2022,Arlington,25116.09,0.352,0,0,1.0,0,0
10515,2022,Arlington,9393.91,0.253,0,0,1.0,0,0
10516,2022,Arlington,20186.27,0.335,0,0,1.0,0,0
10517,2022,Arlington,36343.3,0.264,0,0,,0,0
10518,2022,Arlington,20202.81,0.215,0,0,0.0,0,0
10519,2022,Arlington,,0.229,0,0,1.0,0,0
10520,2022,Arlington,18955.85,0.446,0,0,1.0,1,0
10521,2022,Arlington,11491.62,0.362,0,0,1.0,0,0
10522,2022,Arlington,51362.46,0.376,0,0,1.0,0,1
10523,2022,Arlington,22366.9,0.55,1,0,2.0,0,1
10524,2022,Arlington,16927.97,0.54,0,0,0.0,0,0
10525,2022,Arlington,11371.05,0.229,0,0,1.0,1,0
10526,2022,Arlington,51324.19,0.338,0,0,1.0,0,1
10527,2022,Arlington,47696.77,0.206,0,0,0.0,0,0
10528,2022,Arlington,15365.71,,0,0,2.0,0,0
10529,2022,Arlington,12546.19,0.506,0,0,0.0,0,0
10530,2022,Arlington,7670.07,0.576,0,1,0.0,0,0
10531,2022,Arlington,43030.45,0.214,0,0,2.0,0,0
10532,2022,Arlington,25051.44,0.553,0,0,1.0,0,0
10533,2022,Arlington,16067.87,0.378,0,0,1.0,0,1
10534,2022,Arlington,34182.94,0.337,0,0,0.0,0,0
10535,2022,Arlington,28009.65,0.531,0,0,2.0,0,0
10536,2022,Arlington,18326.58,0.443,0,0,0.0,0,0
10537,2022,Arlington,31296.66,0.474,0,0,0.0,0,0
10538,2022,Arlington,38497.19,0.259,0,0,3.0,0,1
10539,2022,Arlington,24736.8,0.362,0,0,1.0,0,0
10540,2022,Arlington,57296.95,0.378,0,0,1.0,0,1
10541,2022,Arlington,39420.06,0.405,0,0,1.0,0,0
10542,2022,Arlington,19178.7,0.318,0,0,1.0,0,0
10543,2022,Arlington,15742.82,0.46,0,0,0.0,0,0
10544,2022,Arlington,19155.08,0.213,0,0,0.0,1,0
10545,2022,Arlington,21987.89,0.561,1,0,2.0,0,1
10546,2022,Arlington,27416.82,0.247,0,0,2.0,0,0
10547,2022,Arlington,25920.07,0.167,0,0,0.0,0,0
10548,2022,Arlington,21418.12,0.252,0,0,2.0,1,0
10549,2022,Arlington,,0.291,0,0,2.0,0,0
10550,2022,Arlington,9751.08,0.521,0,0,1.0,0,0
10551,2022,Arlington,29090.14,0.424,0,0,1.0,0,0
10552,2022,Arlington,36026.88,0.481,0,0,0.0,0,0
10553,2022,Arlington,52294.41,0.186,0,0,0.0,0,0
10554,2022,Arlington,39665.82,0.442,0,0,0.0,0,0
10555,2022,Arlington,14975.12,0.574,1,0,0.0,0,0
10556,2022,Arlington,8626.86,0.382,0,1,0.0,1,0
10557,2022,Arlington,19777.44,0.386,0,0,1.0,0,0
10558,2022,Arlington,85425.26,0.279,0,0,0.0,0,1
10559,2022,Arlington,21335.49,0.197,0,0,1.0,0,0
10560,2022,Arlington,24043.56,,0,0,2.0,0,0
10561,2022,Arlington,8384.9,0.525,0,0,0.0,0,0
10562,2022,Arlington,17457.71,0.292,0,0,1.0,0,0
10563,2022,Arlington,18234.53,0.579,0,0,1.0,0,0
10564,2022,Arlington,15403.9,0.241,0,0,1.0,0,0
10565,2022,Arlington,15567.05,0.264,0,0,0.0,1,0
10566,2022,Arlington,29578.99,0.316,0,0,2.0,0,0
10567,2022,Arlington,5849.35,0.299,0,0,0.0,0,0
10568,2022,Arlington,28970.5,,0,0,2.0,0,0
10569,2022,Arlington,11274.01,0.571,0,0,1.0,0,0
10570,2022,Arlington,15074.49,0.515,0,0,2.0,0,0
10571,2022,Arlington,17627.65,0.364,0,1,4.0,1,0
10572,2022,Arlington,21055.06,0.42,0,1,0.0,0,0
10573,2022,Arlington,28206.63,,0,0,1.0,0,0
10574,2022,Arlington,,0.583,0,0,1.0,0,0
10575,2022,Arlington,17970.97,0.395,0,0,0.0,0,0
10576,2022,Arlington,49993.68,0.331,0,0,1.0,1,0
10577,2022,Arlington,37773.37,0.534,0,0,0.0,0,0
10578,2022,Arlington,14372.74,0.254,0,0,0.0,0,0
10579,2022,Arlington,15969.06,0.201,0,0,2.0,1,0
10580,2022,Arlington,31558.06,0.576,0,0,2.0,0,0
10581,2022,Arlington,54714.6,0.506,0,0,1.0,0,1
10582,2022,Arlington,27357.14,0.56,1,0,0.0,0,1
10583,2022,Arlington,8080.52,0.27,0,0,2.0,0,0
10584,2022,Arlington,51189.93,0.315,0,0,2.0,0,0
10585,2022,Arlington,18674.52,0.467,0,0,1.0,0,0
10586,2022,Arlington,23414.75,0.262,0,0,0.0,0,0
10587,2022,Arlington,17863.56,0.499,0,0,2.0,0,0
10588,2022,Arlington,13028.66,0.216,0,0,2.0,0,0
10589,2022,Arlington,13546.06,0.281,0,0,0.0,0,0
10590,2022,Arlington,17540.48,0.531,0,0,1.0,0,0
10591,2022,Arlington,24896.4,0.397,0,0,,0,0
10592,2022,Arlington,,0.487,0,0,1.0,0,0
10593,2022,Arlington,40349.62,0.307,0,0,1.0,0,0
10594,2022,Arlington,42428.74,0.244,0,0,1.0,1,0
10595,2022,Arlington,33929.33,0.244,0,0,2.0,0,0
10596,2022,Arlington,29176.52,0.589,0,0,2.0,0,1
10597,2022,Arlington,11946.77,0.599,1,0,2.0,0,1
10598,2022,Arlington,28733.9,0.223,0,0,2.0,0,0
10599,2022,Arlington,27675.42,0.377,0,0,3.0,0,1
10600,2022,Arlington,20849.14,0.463,0,0,0.0,0,0
10601,2022,Arlington,20089.58,0.41,0,0,2.0,0,0
10602,2022,Arlington,32565.66,0.32,0,0,1.0,0,0
10603,2022,Arlington,13963.35,0.282,0,0,0.0,0,0
10604,2022,Arlington,10909.17,0.379,0,0,1.0,0,0
10605,2022,Arlington,23889.44,0.419,0,0,2.0,0,0
10606,2022,Arlington,32471.38,0.345,0,0,0.0,0,0
10607,2022,Arlington,17292.59,0.284,0,0,0.0,0,0
10608,2022,Arlington,16181.31,0.364,0,1,1.0,0,0
10609,2022,Arlington,11226.16,0.432,0,0,1.0,0,0
10610,2022,Arlington,11869.9,0.458,0,0,4.0,0,0
10611,2022,Arlington,41656.81,0.359,0,0,0.0,1,1
10612,2022,Arlington,16657.27,0.201,0,0,3.0,0,0
10613,2022,Arlington,18844.27,0.313,0,0,1.0,0,0
10614,2022,Arlington,5503.24,0.58,0,0,3.0,0,0
10615,2022,Arlington,20134.5,0.424,0,0,1.0,0,0
10616,2022,Arlington,12226.82,0.361,0,0,,0,0
10617,2022,Arlington,27841.14,0.452,0,0,1.0,1,1
10618,2022,Arlington,36606.04,0.338,0,0,1.0,0,0
10619,2022,Arlington,18003.3,0.306,0,0,1.0,0,0
10620,2022,Arlington,29879.86,0.202,0,0,3.0,0,0
10621,2022,Arlington,21591.11,0.414,0,0,2.0,0,0
10622,2022,Arlington,21919.91,0.521,0,0,0.0,0,0
10623,2022,Arlington,36164.15,0.302,0,0,0.0,0,0
10624,2022,Arlington,12440.37,0.21,0,0,0.0,0,0
10625,2022,Arlington,23778.02,0.506,0,0,1.0,0,0
10626,2022,Arlington,7506.64,0.259,0,0,1.0,0,0
10627,2022,Arlington,21690.0,0.498,0,0,,0,0
10628,2022,Arlington,26514.7,0.197,0,0,3.0,0,0
10629,2022,Arlington,19601.39,0.325,0,0,0.0,0,0
10630,2022,Arlington,20651.87,0.221,0,0,1.0,0,0
10631,2022,Arlington,17076.41,0.158,0,0,1.0,0,0
10632,2022,Arlington,46748.2,0.502,0,0,0.0,0,1
10633,2022,Arlington,12835.87,0.262,0,0,2.0,0,0
10634,2022,Arlington,9866.22,0.268,0,0,1.0,0,0
10635,2022,Arlington,,0.502,0,0,1.0,0,0
10636,2022,Arlington,7830.74,0.379,0,0,2.0,0,0
10637,2022,Arlington,23033.33,,0,1,1.0,0,0
10638,2022,Arlington,10287.07,0.485,0,0,1.0,0,0
10639,2022,Arlington,25519.45,0.306,0,0,1.0,0,0
10640,2022,Arlington,17839.95,0.252,0,0,0.0,0,0
10641,2022,Arlington,30121.22,0.473,0,0,2.0,1,0
10642,2022,Arlington,16640.63,0.207,0,0,2.0,0,0
10643,2022,Arlington,16915.23,0.158,0,0,0.0,0,0
10644,2022,Arlington,12510.17,0.46,0,0,0.0,1,0
10645,2022,Arlington,34327.13,0.198,0,0,0.0,0,0
10646,2022,Arlington,32102.6,0.216,0,0,1.0,0,0
10647,2022,Arlington,23550.32,,0,0,1.0,0,1
10648,2022,Arlington,66217.19,0.598,0,0,1.0,0,0
10649,2022,Arlington,7855.04,0.394,0,0,0.0,0,0
10650,2022,Arlington,23361.71,0.157,0,0,3.0,1,0
10651,2022,Arlington,9548.31,0.24,0,0,2.0,0,1
10652,2022,Arlington,13348.9,0.523,0,0,3.0,0,0
10653,2022,Arlington,23005.3,0.436,0,0,0.0,0,0
10654,2022,Arlington,80774.08,0.497,0,0,1.0,1,1
10655,2022,Arlington,9301.85,0.157,0,0,4.0,0,0
10656,2022,Arlington,38295.72,0.315,0,0,2.0,0,1
10657,2022,Arlington,18993.94,0.367,0,0,0.0,0,0
10658,2022,Arlington,32091.61,0.513,0,0,1.0,1,1
10659,2022,Arlington,22443.62,0.279,0,0,0.0,0,0
10660,2022,Arlington,20327.3,0.474,0,0,1.0,1,0
10661,2022,Arlington,16686.53,0.453,1,0,0.0,0,0
10662,2022,Arlington,35889.03,0.195,0,0,1.0,0,0
10663,2022,Arlington,35081.78,0.217,0,0,1.0,0,0
10664,2022,Arlington,13360.43,0.572,0,0,0.0,0,0
10665,2022,Arlington,65959.84,0.541,0,0,1.0,0,0
10666,2022,Arlington,15909.5,0.363,0,0,2.0,0,0
10667,2022,Arlington,18707.43,0.28,0,0,0.0,0,0
10668,2022,Arlington,61518.73,0.324,0,0,1.0,0,0
10669,2022,Arlington,23716.12,0.255,0,0,1.0,0,0
10670,2022,Arlington,16379.2,0.487,0,0,2.0,0,0
10671,2022,Arlington,25939.86,0.368,0,1,1.0,0,0
10672,2022,Arlington,8542.5,0.282,0,0,1.0,0,0
10673,2022,Arlington,30176.5,0.206,0,0,2.0,0,0
10674,2022,Arlington,26753.2,0.364,0,0,3.0,0,1
10675,2022,Arlington,12247.33,0.3,0,0,0.0,0,0
10676,2022,Arlington,15146.33,0.163,0,0,1.0,1,0
10677,2022,Arlington,16679.76,0.444,0,0,4.0,1,0
10678,2022,Arlington,14001.12,0.565,0,0,2.0,0,0
10679,2022,Arlington,23646.96,0.491,1,0,2.0,0,0
10680,2022,Arlington,46524.26,0.387,0,0,0.0,0,0
10681,2022,Arlington,19104.65,0.217,0,0,3.0,0,0
10682,2022,Arlington,14324.5,0.349,0,1,1.0,0,0
10683,2022,Arlington,15885.49,0.164,0,0,1.0,0,0
10684,2022,Arlington,,0.531,1,0,2.0,0,1
10685,2022,Arlington,12943.62,0.428,1,0,1.0,0,0
10686,2022,Arlington,13843.02,0.268,0,0,1.0,0,0
10687,2022,Arlington,17118.85,0.426,0,0,0.0,0,0
10688,2022,Arlington,18375.36,0.52,0,0,3.0,0,0
10689,2022,Arlington,24167.05,0.168,0,0,2.0,0,0
10690,2022,Arlington,20207.57,0.431,0,0,2.0,1,0
10691,2022,Arlington,31488.13,0.276,0,0,1.0,0,1
10692,2022,Arlington,24318.27,0.427,0,0,1.0,0,0
10693,2022,Arlington,40840.91,0.374,0,0,0.0,0,0
10694,2022,Arlington,17899.75,0.432,0,0,1.0,0,0
10695,2022,Arlington,46675.58,0.373,0,0,0.0,0,1
10696,2022,Arlington,19337.28,0.568,0,0,0.0,0,0
10697,2022,Arlington,26510.58,0.227,0,0,0.0,0,0
10698,2022,Arlington,24649.92,0.299,0,0,3.0,0,0
10699,2022,Arlington,22710.47,0.456,0,1,0.0,0,0
10700,2022,Arlington,35374.83,0.237,0,0,0.0,0,0
10701,2022,Arlington,30864.05,0.51,0,0,0.0,0,0
10702,2022,Arlington,10621.34,0.364,0,0,1.0,0,1
10703,2022,Arlington,24774.44,0.159,0,0,0.0,0,0
10704,2022,Arlington,22375.31,0.376,0,0,2.0,1,1
10705,2022,Arlington,20185.22,0.169,0,0,0.0,0,0
10706,2022,Arlington,26330.55,0.19,0,0,2.0,0,0
10707,2022,Arlington,21478.33,0.319,0,0,0.0,0,0
10708,2022,Arlington,24831.92,0.215,0,0,0.0,0,0
10709,2022,Arlington,14705.67,0.59,1,0,0.0,0,1
10710,2022,Arlington,19905.24,0.599,0,0,1.0,1,0
10711,2022,Arlington,24034.98,0.589,0,1,0.0,0,0
10712,2022,Arlington,10248.23,0.468,0,0,0.0,1,0
10713,2022,Arlington,20718.49,0.24,0,0,0.0,0,0
10714,2022,Arlington,30146.99,0.19,0,0,1.0,0,0
10715,2022,Arlington,50631.08,0.536,0,0,0.0,0,0
10716,2022,Arlington,17077.41,0.567,0,0,2.0,0,0
10717,2022,Arlington,5445.02,0.183,0,0,0.0,0,0
10718,2022,Arlington,39363.88,0.315,0,0,1.0,0,0
10719,2022,Arlington,17707.03,0.599,0,0,2.0,0,0
10720,2022,Arlington,29792.91,0.552,0,0,5.0,0,1
10721,2022,Arlington,17943.54,0.485,0,0,1.0,0,0
10722,2022,Arlington,18047.77,0.588,0,0,2.0,0,1
10723,2022,Arlington,17618.04,0.257,0,0,2.0,0,0
10724,2022,Arlington,19724.87,0.42,0,0,1.0,0,0
10725,2022,Arlington,11312.47,0.527,0,0,1.0,1,0
10726,2022,Arlington,22096.86,0.355,0,0,3.0,0,0
10727,2022,Arlington,8741.79,0.455,0,1,5.0,0,0
10728,2022,Arlington,22247.79,0.377,0,1,1.0,0,0
10729,2022,Arlington,18035.31,0.312,0,0,3.0,0,0
10730,2022,Arlington,20038.38,0.369,0,0,2.0,0,0
10731,2022,Arlington,21095.84,0.154,0,0,0.0,0,0
10732,2022,Arlington,16880.73,0.425,0,0,1.0,0,0
10733,2022,Arlington,18137.12,0.162,0,0,2.0,0,0
10734,2022,Arlington,16252.52,0.4,0,0,,0,0
10735,2022,Arlington,18362.1,0.483,0,0,2.0,0,0
10736,2022,Arlington,15355.29,0.551,0,0,2.0,0,0
10737,2022,Arlington,23610.06,0.299,0,0,1.0,0,0
10738,2022,Arlington,25410.96,0.334,1,0,0.0,0,0
10739,2022,Arlington,24203.27,0.331,0,0,2.0,0,0
10740,2022,Arlington,32661.94,0.345,0,0,2.0,0,1
10741,2022,Arlington,27741.42,0.555,1,0,0.0,0,0
10742,2022,Arlington,21865.23,0.399,0,0,0.0,1,0
10743,2022,Arlington,,0.213,0,0,1.0,0,0
10744,2022,Arlington,65954.79,0.191,0,0,0.0,0,1
10745,2022,Arlington,35520.03,0.332,0,0,3.0,0,0
10746,2022,Arlington,12300.56,0.38,1,0,0.0,0,0
10747,2022,Arlington,9894.03,0.281,0,0,,0,0
10748,2022,Arlington,49764.89,0.249,0,0,2.0,0,0
10749,2022,Arlington,26507.16,0.407,1,0,1.0,0,1
10750,2022,Arlington,27491.87,0.522,1,0,2.0,0,1
10751,2022,Arlington,24126.18,0.404,0,0,2.0,0,0
10752,2022,Arlington,33140.73,0.195,0,0,0.0,0,0
10753,2022,Arlington,13245.25,0.497,1,0,0.0,0,0
10754,2022,Arlington,17729.48,0.284,0,0,,0,0
10755,2022,Arlington,50524.49,0.58,0,0,3.0,0,1
10756,2022,Arlington,11915.7,0.592,0,0,2.0,0,0
10757,2022,Arlington,19838.26,0.279,0,0,1.0,0,0
10758,2022,Arlington,12699.99,0.379,0,0,1.0,0,0
10759,2022,Arlington,31763.58,0.435,0,0,2.0,0,1
10760,2022,Arlington,10189.53,0.238,0,0,0.0,0,0
10761,2022,Arlington,21203.81,0.411,0,0,1.0,0,0
10762,2022,Arlington,59388.27,0.219,0,0,1.0,0,0
10763,2022,Arlington,32163.53,0.334,0,0,2.0,0,0
10764,2022,Arlington,15614.13,0.464,0,0,0.0,0,0
10765,2022,Arlington,74333.59,0.487,0,0,3.0,0,1
10766,2022,Arlington,13853.78,0.504,0,0,0.0,0,0
10767,2022,Arlington,41949.29,0.334,0,0,0.0,0,1
10768,2022,Arlington,14171.95,0.499,0,0,1.0,0,0
10769,2022,Arlington,10706.89,0.41,0,0,0.0,0,0
10770,2022,Arlington,26772.73,0.378,0,0,2.0,0,0
10771,2022,Arlington,15259.31,0.265,0,1,3.0,0,0
10772,2022,Arlington,18022.84,0.208,0,0,2.0,0,0
10773,2022,Arlington,31407.43,0.432,0,0,2.0,0,0
10774,2022,Arlington,20487.43,0.199,0,0,1.0,0,0
10775,2022,Arlington,26981.64,0.316,0,0,1.0,1,0
10776,2022,Arlington,55939.4,0.195,0,0,0.0,0,0
10777,2022,Arlington,7549.86,0.381,0,0,0.0,0,0
10778,2022,Arlington,17709.71,0.425,0,0,0.0,0,0
10779,2022,Arlington,37199.79,0.381,0,0,2.0,0,0
10780,2022,Arlington,17509.24,0.153,0,0,2.0,0,0
10781,2022,Arlington,29462.15,0.424,0,0,1.0,0,0
10782,2022,Arlington,28941.64,0.339,0,0,1.0,0,0
10783,2022,Arlington,17450.94,0.345,0,0,0.0,0,0
10784,2022,Fairfax,14936.24,0.585,1,0,1.0,1,1
10785,2022,Fairfax,12494.88,0.308,0,0,0.0,0,0
10786,2022,Fairfax,39730.47,0.447,0,0,2.0,0,0
10787,2022,Fairfax,18687.35,0.192,0,0,1.0,0,0
10788,2022,Fairfax,18523.14,0.467,0,0,1.0,0,0
10789,2022,Fairfax,31674.05,0.558,0,0,0.0,0,0
10790,2022,Fairfax,13882.9,0.418,0,0,3.0,1,0
10791,2022,Fairfax,28805.55,0.378,0,0,0.0,0,0
10792,2022,Fairfax,28140.21,0.328,0,0,,1,0
10793,2022,Fairfax,18612.22,0.553,0,0,0.0,0,0
10794,2022,Fairfax,20733.77,0.192,0,0,0.0,0,0
10795,2022,Fairfax,40464.44,0.189,0,0,2.0,1,1
10796,2022,Fairfax,16651.34,0.574,0,0,2.0,0,0
10797,2022,Fairfax,18428.35,0.393,0,0,1.0,0,0
10798,2022,Fairfax,14501.99,0.263,0,0,,0,0
10799,2022,Fairfax,19221.21,0.187,0,0,1.0,1,1
10800,2022,Fairfax,44406.03,0.156,0,0,0.0,0,0
10801,2022,Fairfax,19269.27,0.349,0,0,1.0,0,0
10802,2022,Fairfax,31957.17,0.484,0,0,0.0,0,1
10803,2022,Fairfax,37444.88,0.415,0,0,1.0,0,0
10804,2022,Fairfax,53219.53,0.161,0,0,3.0,0,1
10805,2022,Fairfax,12174.13,0.331,0,0,0.0,1,0
10806,2022,Fairfax,18947.3,0.55,0,0,,0,0
10807,2022,Fairfax,23094.19,0.577,1,0,1.0,0,0
10808,2022,Fairfax,18346.77,0.202,0,0,1.0,0,0
10809,2022,Fairfax,25290.57,0.502,0,0,,0,0
10810,2022,Fairfax,29011.25,0.171,0,0,2.0,0,0
10811,2022,Fairfax,,0.411,0,0,1.0,0,0
10812,2022,Fairfax,31837.34,0.417,0,0,,0,0
10813,2022,Fairfax,8407.46,0.24,0,0,1.0,0,0
10814,2022,Fairfax,24827.72,0.485,1,0,0.0,0,0
10815,2022,Fairfax,28855.37,0.406,0,0,0.0,0,0
10816,2022,Fairfax,29063.44,0.595,0,0,0.0,0,1
10817,2022,Fairfax,30910.48,0.599,0,0,0.0,0,1
10818,2022,Fairfax,31545.45,0.279,0,0,2.0,0,0
10819,2022,Fairfax,20736.1,0.155,0,0,0.0,0,0
10820,2022,Fairfax,17397.77,0.358,0,0,1.0,0,0
10821,2022,Fairfax,22683.13,0.305,0,0,0.0,1,0
10822,2022,Fairfax,37548.96,0.587,1,0,0.0,1,1
10823,2022,Fairfax,9360.67,0.315,0,0,0.0,0,0
10824,2022,Fairfax,12027.51,0.417,0,0,2.0,0,0
10825,2022,Fairfax,14866.61,0.449,0,0,1.0,0,0
10826,2022,Fairfax,30518.15,0.435,0,0,1.0,0,0
10827,2022,Fairfax,25882.34,0.557,0,0,1.0,0,1
10828,2022,Fairfax,14843.28,0.306,0,0,2.0,0,1
10829,2022,Fairfax,9508.32,0.594,0,0,1.0,0,0
10830,2022,Fairfax,28331.81,0.449,0,0,2.0,0,0
10831,2022,Fairfax,31835.17,0.468,0,0,1.0,0,0
10832,2022,Fairfax,28286.37,0.303,0,0,0.0,0,0
10833,2022,Fairfax,24624.4,0.563,1,0,2.0,0,1
10834,2022,Fairfax,25806.38,0.476,0,1,1.0,0,0
10835,2022,Fairfax,38609.63,0.502,1,0,0.0,0,1
10836,2022,Fairfax,29824.53,,0,0,,0,0
10837,2022,Fairfax,15225.11,0.41,0,0,0.0,0,0
10838,2022,Fairfax,26288.98,0.541,0,0,1.0,0,0
10839,2022,Fairfax,30506.8,0.291,0,0,2.0,0,1
10840,2022,Fairfax,61693.1,0.207,0,0,3.0,0,0
10841,2022,Fairfax,14451.12,0.531,0,0,2.0,0,0
10842,2022,Fairfax,28714.52,0.19,0,0,1.0,0,0
10843,2022,Fairfax,35874.37,0.266,0,0,0.0,0,0
10844,2022,Fairfax,13165.44,0.352,0,0,0.0,1,0
10845,2022,Fairfax,45657.79,0.549,0,0,1.0,0,1
10846,2022,Fairfax,23343.74,0.399,0,0,1.0,0,0
10847,2022,Fairfax,26921.78,0.275,0,0,1.0,0,0
10848,2022,Fairfax,12596.0,0.401,0,0,0.0,1,0
10849,2022,Fairfax,24229.29,0.268,0,0,2.0,0,0
10850,2022,Fairfax,17449.14,0.595,1,0,0.0,0,0
10851,2022,Fairfax,10993.13,0.182,0,0,1.0,0,0
10852,2022,Fairfax,35387.83,0.586,1,0,2.0,0,1
10853,2022,Fairfax,38476.52,0.464,1,0,2.0,0,0
10854,2022,Fairfax,34638.44,0.43,0,0,1.0,0,0
10855,2022,Fairfax,3361.39,0.512,0,0,1.0,0,0
10856,2022,Fairfax,14197.72,0.302,0,0,1.0,0,0
10857,2022,Fairfax,44649.89,0.502,0,0,1.0,0,1
10858,2022,Fairfax,16343.7,0.196,0,0,0.0,0,0
10859,2022,Fairfax,8094.77,0.205,0,0,2.0,0,0
10860,2022,Fairfax,15739.94,0.371,0,0,1.0,0,0
10861,2022,Fairfax,12408.1,0.2,0,0,0.0,1,0
10862,2022,Fairfax,53610.79,0.315,0,0,0.0,1,0
10863,2022,Fairfax,23895.3,0.288,0,0,0.0,0,0
10864,2022,Fairfax,9724.17,0.301,0,0,2.0,0,0
10865,2022,Fairfax,22747.0,0.492,0,0,1.0,1,0
10866,2022,Fairfax,18344.17,0.466,1,0,1.0,0,1
10867,2022,Fairfax,20442.02,0.535,1,0,1.0,1,0
10868,2022,Fairfax,48957.69,0.282,0,0,2.0,0,0
10869,2022,Fairfax,,0.359,0,0,0.0,0,0
10870,2022,Fairfax,27405.3,0.496,1,0,3.0,0,1
10871,2022,Fairfax,32880.08,0.387,0,0,0.0,0,0
10872,2022,Fairfax,16050.66,0.226,0,0,1.0,1,0
